Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
670	G70	G4	2	12	0	0	0.5
671	G71	G4	2	12	0.0084	0	0.5
672	G72	G4	2	12	0	0	0.5
673	G73	G4	2	12	8e-04	0	0.5
674	G74	G4	2	12	0.0014	0	0.5
675	G75	G4	2	12	0	0	0.5
676	G76	G4	2	12	0.0014	0	0.5
677	G77	G4	2	12	6e-04	0	0.5
678	G78	G4	2	12	0.0026	0	0.5
679	G79	G4	2	12	0	0	0.5
680	G80	G4	2	12	0.1058	0	0.5
681	G81	G4	2	12	0	0	0.5
682	G82	G4	2	12	0	0	0.5
683	G83	G4	2	12	0	0	0.5
684	G84	G4	2	12	0.001	0	0.5
685	G85	G4	2	12	0	0	0.5
686	G86	G4	2	12	0	0	0.5
687	G87	G4	2	12	0	0	0.5
688	G88	G4	2	12	0.0026	0	0.5
689	G89	G4	2	12	0	0	0.5
690	G90	G4	2	12	0.0183	0	0.5
691	G91	G4	2	12	0	0	0.5
692	G92	G4	2	12	0.0041	0	0.5
693	G93	G4	2	12	0	0	0.5
694	G94	G4	2	12	0	0	0.5
695	G95	G4	2	12	0	0	0.5
696	G96	G4	2	12	0	0	0.5
697	G97	G4	2	12	0.0014	0	0.5
698	G98	G4	2	12	0.0016	0	0.5
699	G99	G4	2	12	0	0	0.5
700	G100	G4	2	12	0.002	0	0.5
701	G1	G4	13	21	2e-04	0	0.5
702	G2	G4	13	21	0	0	0.5
703	G3	G4	13	21	0	0	0.5
704	G4	G4	13	21	0.0021	0	0.5
705	G5	G4	13	21	0	0	0.5
706	G6	G4	13	21	0	0	0.5
707	G7	G4	13	21	0	0	0.5
708	G8	G4	13	21	0	0	0.5
709	G9	G4	13	21	0	0	0.5
710	G10	G4	13	21	0	0	0.5
711	G11	G4	13	21	0	0	0.5
712	G12	G4	13	21	0.0026	0	0.5
713	G13	G4	13	21	0	0	0.5
714	G14	G4	13	21	0	0	0.5
715	G15	G4	13	21	0	0	0.5
716	G16	G4	13	21	0	0	0.5
717	G17	G4	13	21	0	0	0.5
718	G18	G4	13	21	0	0	0.5
719	G19	G4	13	21	3e-04	0	0.5
720	G20	G4	13	21	0	0	0.5
721	G21	G4	13	21	9e-04	0	0.5
722	G22	G4	13	21	0	0	0.5
723	G23	G4	13	21	0	0	0.5
724	G24	G4	13	21	6e-04	0	0.5
725	G25	G4	13	21	0	0	0.5
726	G26	G4	13	21	0	0	0.5
727	G27	G4	13	21	0	0	0.5
728	G28	G4	13	21	0	0	0.5
729	G29	G4	13	21	0	0	0.5
730	G30	G4	13	21	0	0	0.5
731	G31	G4	13	21	0	0	0.5
732	G32	G4	13	21	0	0	0.5
733	G33	G4	13	21	0	0	0.5
734	G34	G4	13	21	2e-04	0	0.5
735	G35	G4	13	21	0	0	0.5
736	G36	G4	13	21	0	0	0.5
737	G37	G4	13	21	0	0	0.5
738	G38	G4	13	21	0	0	0.5
739	G39	G4	13	21	0	0	0.5
740	G40	G4	13	21	0	0	0.5
741	G41	G4	13	21	0	0	0.5
742	G42	G4	13	21	0	0	0.5
743	G43	G4	13	21	0	0	0.5
744	G44	G4	13	21	0	0	0.5
745	G45	G4	13	21	0	0	0.5
746	G46	G4	13	21	0	0	0.5
747	G47	G4	13	21	0	0	0.5
748	G48	G4	13	21	6e-04	0	0.5
749	G49	G4	13	21	0	0	0.5
750	G50	G4	13	21	0	0	0.5
751	G51	G4	13	21	2e-04	0	0.5
752	G52	G4	13	21	5e-04	0	0.5
753	G53	G4	13	21	0	0	0.5
754	G54	G4	13	21	2e-04	0	0.5
755	G55	G4	13	21	0	0	0.5
756	G56	G4	13	21	0	0	0.5
757	G57	G4	13	21	0	0	0.5
758	G58	G4	13	21	0	0	0.5
759	G59	G4	13	21	0.0016	0	0.5
760	G60	G4	13	21	0	0	0.5
761	G61	G4	13	21	4e-04	0	0.5
762	G62	G4	13	21	0	0	0.5
763	G63	G4	13	21	0	0	0.5
764	G64	G4	13	21	0	0	0.5
765	G65	G4	13	21	1e-04	0	0.5
766	G66	G4	13	21	0	0	0.5
767	G67	G4	13	21	0	0	0.5
768	G68	G4	13	21	0	0	0.5
769	G69	G4	13	21	0	0	0.5
770	G70	G4	13	21	1e-04	0	0.5
771	G71	G4	13	21	0	0	0.5
772	G72	G4	13	21	0	0	0.5
773	G73	G4	13	21	0	0	0.5
774	G74	G4	13	21	3e-04	0	0.5
775	G75	G4	13	21	0	0	0.5
776	G76	G4	13	21	0	0	0.5
777	G77	G4	13	21	0	0	0.5
778	G78	G4	13	21	0	0	0.5
779	G79	G4	13	21	0	0	0.5
780	G80	G4	13	21	0	0	0.5
781	G81	G4	13	21	0	0	0.5
782	G82	G4	13	21	1e-04	0	0.5
783	G83	G4	13	21	0	0	0.5
784	G84	G4	13	21	0	0	0.5
785	G85	G4	13	21	8e-04	0	0.5
786	G86	G4	13	21	0	0	0.5
787	G87	G4	13	21	0	0	0.5
788	G88	G4	13	21	0	0	0.5
789	G89	G4	13	21	2e-04	0	0.5
790	G90	G4	13	21	1e-04	0	0.5
791	G91	G4	13	21	0	0	0.5
792	G92	G4	13	21	6e-04	0	0.5
793	G93	G4	13	21	0	0	0.5
794	G94	G4	13	21	0	0	0.5
795	G95	G4	13	21	0	0	0.5
796	G96	G4	13	21	0	0	0.5
797	G97	G4	13	21	0	0	0.5
798	G98	G4	13	21	0	0	0.5
799	G99	G4	13	21	0	0	0.5
800	G100	G4	13	21	0	0	0.5
801	G1	G5	2	8	0	0	0.5
802	G2	G5	2	8	0	0	0.5
803	G3	G5	2	8	0	0	0.5
804	G4	G5	2	8	6e-04	0	0.5
805	G5	G5	2	8	1	0.67607	0.5
806	G6	G5	2	8	0.003	0	0.5
807	G7	G5	2	8	0	0	0.5
808	G8	G5	2	8	7e-04	0	0.5
809	G9	G5	2	8	0	0	0.5
810	G10	G5	2	8	0	0	0.5
811	G11	G5	2	8	0	0	0.5
812	G12	G5	2	8	0	0	0.5
813	G13	G5	2	8	0	0	0.5
814	G14	G5	2	8	0	0	0.5
815	G15	G5	2	8	0	0	0.5
816	G16	G5	2	8	0	0	0.5
817	G17	G5	2	8	0	0	0.5
818	G18	G5	2	8	0.0014	0	0.5
819	G19	G5	2	8	0	0	0.5
820	G20	G5	2	8	1e-04	0	0.5
821	G21	G5	2	8	0.0012	0	0.5
822	G22	G5	2	8	0	0	0.5
823	G23	G5	2	8	0	0	0.5
824	G24	G5	2	8	0	0	0.5
825	G25	G5	2	8	0	0	0.5
826	G26	G5	2	8	0	0	0.5
827	G27	G5	2	8	3e-04	0	0.5
828	G28	G5	2	8	0	0	0.5
829	G29	G5	2	8	0.0012	0	0.5
830	G30	G5	2	8	0	0	0.5
831	G31	G5	2	8	0	0	0.5
832	G32	G5	2	8	0	0	0.5
833	G33	G5	2	8	0	0	0.5
834	G34	G5	2	8	6e-04	0	0.5
835	G35	G5	2	8	0	0	0.5
836	G36	G5	2	8	0.0023	0	0.5
837	G37	G5	2	8	0.0022	0	0.5
838	G38	G5	2	8	0	0	0.5
839	G39	G5	2	8	0	0	0.5
840	G40	G5	2	8	0	0	0.5
841	G41	G5	2	8	0.0019	0	0.5
842	G42	G5	2	8	0	0	0.5
843	G43	G5	2	8	0.0012	0	0.5
844	G44	G5	2	8	0	0	0.5
845	G45	G5	2	8	0	0	0.5
846	G46	G5	2	8	6e-04	0	0.5
847	G47	G5	2	8	0	0	0.5
848	G48	G5	2	8	5e-04	0	0.5
849	G49	G5	2	8	0.0014	0	0.5
850	G50	G5	2	8	0	0	0.5
851	G51	G5	2	8	0	0	0.5
852	G52	G5	2	8	0.0016	0	0.5
853	G53	G5	2	8	0.002	0	0.5
854	G54	G5	2	8	0	0	0.5
855	G55	G5	2	8	0	0	0.5
856	G56	G5	2	8	1e-04	0	0.5
857	G57	G5	2	8	1e-04	0	0.5
858	G58	G5	2	8	2e-04	0	0.5
859	G59	G5	2	8	0.0037	0	0.5
860	G60	G5	2	8	4e-04	0	0.5
861	G61	G5	2	8	4e-04	0	0.5
862	G62	G5	2	8	0.0043	0	0.5
863	G63	G5	2	8	0	0	0.5
864	G64	G5	2	8	0	0	0.5
865	G65	G5	2	8	0	0	0.5
866	G66	G5	2	8	0.0012	0	0.5
867	G67	G5	2	8	0	0	0.5
868	G68	G5	2	8	4e-04	0	0.5
869	G69	G5	2	8	0	0	0.5
870	G70	G5	2	8	9e-04	0	0.5
871	G71	G5	2	8	0	0	0.5
872	G72	G5	2	8	0	0	0.5
873	G73	G5	2	8	0	0	0.5
874	G74	G5	2	8	0	0	0.5
875	G75	G5	2	8	0	0	0.5
876	G76	G5	2	8	0.001	0	0.5
877	G77	G5	2	8	0	0	0.5
878	G78	G5	2	8	0	0	0.5
879	G79	G5	2	8	0	0	0.5
880	G80	G5	2	8	4e-04	0	0.5
881	G81	G5	2	8	3e-04	0	0.5
882	G82	G5	2	8	0	0	0.5
883	G83	G5	2	8	0	0	0.5
884	G84	G5	2	8	0	0	0.5
885	G85	G5	2	8	0	0	0.5
886	G86	G5	2	8	0	0	0.5
887	G87	G5	2	8	0	0	0.5
888	G88	G5	2	8	9e-04	0	0.5
889	G89	G5	2	8	0.0013	0	0.5
890	G90	G5	2	8	1e-04	0	0.5
891	G91	G5	2	8	9e-04	0	0.5
892	G92	G5	2	8	6e-04	0	0.5
893	G93	G5	2	8	0	0	0.5
894	G94	G5	2	8	0	0	0.5
895	G95	G5	2	8	1e-04	0	0.5
896	G96	G5	2	8	0	0	0.5
897	G97	G5	2	8	0	0	0.5
898	G98	G5	2	8	3e-04	0	0.5
899	G99	G5	2	8	1e-04	0	0.5
900	G100	G5	2	8	0	0	0.5
901	G1	G5	9	21	0	0	0.5
902	G2	G5	9	21	7e-04	0	0.5
903	G3	G5	9	21	0	0	0.5
904	G4	G5	9	21	0	0	0.5
905	G5	G5	9	21	0.001	0	0.5
906	G6	G5	9	21	0.0017	0	0.5
907	G7	G5	9	21	0	0	0.5
908	G8	G5	9	21	4e-04	0	0.5
909	G9	G5	9	21	0	0	0.5
910	G10	G5	9	21	0	0	0.5
911	G11	G5	9	21	0	0	0.5
912	G12	G5	9	21	0	0	0.5
913	G13	G5	9	21	0	0	0.5
914	G14	G5	9	21	0	0	0.5
915	G15	G5	9	21	1e-04	0	0.5
916	G16	G5	9	21	0	0	0.5
917	G17	G5	9	21	2e-04	0	0.5
918	G18	G5	9	21	0	0	0.5
919	G19	G5	9	21	0	0	0.5
920	G20	G5	9	21	0	0	0.5
921	G21	G5	9	21	0	0	0.5
922	G22	G5	9	21	0	0	0.5
923	G23	G5	9	21	0	0	0.5
924	G24	G5	9	21	0	0	0.5
925	G25	G5	9	21	3e-04	0	0.5
926	G26	G5	9	21	2e-04	0	0.5
927	G27	G5	9	21	0	0	0.5
928	G28	G5	9	21	0	0	0.5
929	G29	G5	9	21	0	0	0.5
930	G30	G5	9	21	0	0	0.5
931	G31	G5	9	21	0	0	0.5
932	G32	G5	9	21	0	0	0.5
933	G33	G5	9	21	1e-04	0	0.5
934	G34	G5	9	21	0	0	0.5
935	G35	G5	9	21	3e-04	0	0.5
936	G36	G5	9	21	0	0	0.5
937	G37	G5	9	21	0	0	0.5
938	G38	G5	9	21	0	0	0.5
939	G39	G5	9	21	0	0	0.5
940	G40	G5	9	21	0	0	0.5
941	G41	G5	9	21	6e-04	0	0.5
942	G42	G5	9	21	6e-04	0	0.5
943	G43	G5	9	21	0	0	0.5
944	G44	G5	9	21	0	0	0.5
945	G45	G5	9	21	8e-04	0	0.5
946	G46	G5	9	21	0	0	0.5
947	G47	G5	9	21	0	0	0.5
948	G48	G5	9	21	0	0	0.5
949	G49	G5	9	21	0	0	0.5
950	G50	G5	9	21	0	0	0.5
951	G51	G5	9	21	0	0	0.5
952	G52	G5	9	21	0	0	0.5
953	G53	G5	9	21	0	0	0.5
954	G54	G5	9	21	0	0	0.5
955	G55	G5	9	21	0	0	0.5
956	G56	G5	9	21	0	0	0.5
957	G57	G5	9	21	1e-04	0	0.5
958	G58	G5	9	21	0	0	0.5
959	G59	G5	9	21	7e-04	0	0.5
960	G60	G5	9	21	0	0	0.5
961	G61	G5	9	21	0	0	0.5
962	G62	G5	9	21	0	0	0.5
963	G63	G5	9	21	0	0	0.5
964	G64	G5	9	21	0	0	0.5
965	G65	G5	9	21	0	0	0.5
966	G66	G5	9	21	0.0014	0	0.5
967	G67	G5	9	21	4e-04	0	0.5
968	G68	G5	9	21	0	0	0.5
969	G69	G5	9	21	0	0	0.5
970	G70	G5	9	21	0	0	0.5
971	G71	G5	9	21	0	0	0.5
972	G72	G5	9	21	0	0	0.5
973	G73	G5	9	21	0	0	0.5
974	G74	G5	9	21	5e-04	0	0.5
975	G75	G5	9	21	0	0	0.5
976	G76	G5	9	21	0	0	0.5
977	G77	G5	9	21	0	0	0.5
978	G78	G5	9	21	8e-04	0	0.5
979	G79	G5	9	21	0	0	0.5
980	G80	G5	9	21	0	0	0.5
981	G81	G5	9	21	0	0	0.5
982	G82	G5	9	21	0	0	0.5
983	G83	G5	9	21	0	0	0.5
984	G84	G5	9	21	0	0	0.5
985	G85	G5	9	21	0	0	0.5
986	G86	G5	9	21	0	0	0.5
987	G87	G5	9	21	0	0	0.5
988	G88	G5	9	21	0	0	0.5
989	G89	G5	9	21	0	0	0.5
990	G90	G5	9	21	7e-04	0	0.5
991	G91	G5	9	21	0	0	0.5
992	G92	G5	9	21	0	0	0.5
993	G93	G5	9	21	0	0	0.5
994	G94	G5	9	21	0	0	0.5
995	G95	G5	9	21	4e-04	0	0.5
996	G96	G5	9	21	0	0	0.5
997	G97	G5	9	21	0	0	0.5
998	G98	G5	9	21	1e-04	0	0.5
999	G99	G5	9	21	0	0	0.5
1000	G100	G5	9	21	0	0	0.5
1001	G1	G6	2	10	0	0	0.5
1002	G2	G6	2	10	0.0018	0	0.5
1003	G3	G6	2	10	0	0	0.5
1004	G4	G6	2	10	9e-04	0	0.5
1005	G5	G6	2	10	1	0.16392	0.5
1006	G6	G6	2	10	1	0.6185	0.5
1007	G7	G6	2	10	0	0	0.5
1008	G8	G6	2	10	0	0	0.5
1009	G9	G6	2	10	0	0	0.5
1010	G10	G6	2	10	0	0	0.5
1011	G11	G6	2	10	4e-04	0	0.5
1012	G12	G6	2	10	0.0025	0	0.5
1013	G13	G6	2	10	0	0	0.5
1014	G14	G6	2	10	0	0	0.5
1015	G15	G6	2	10	4e-04	0	0.5
1016	G16	G6	2	10	0.0021	0	0.5
1017	G17	G6	2	10	0	0	0.5
1018	G18	G6	2	10	0	0	0.5
1019	G19	G6	2	10	0	0	0.5
1020	G20	G6	2	10	0	0	0.5
1021	G21	G6	2	10	0.0017	0	0.5
1022	G22	G6	2	10	0	0	0.5
1023	G23	G6	2	10	0	0	0.5
1024	G24	G6	2	10	0	0	0.5
1025	G25	G6	2	10	0.0025	0	0.5
1026	G26	G6	2	10	0	0	0.5
1027	G27	G6	2	10	0	0	0.5
1028	G28	G6	2	10	6e-04	0	0.5
1029	G29	G6	2	10	6e-04	0	0.5
1030	G30	G6	2	10	0	0	0.5
1031	G31	G6	2	10	0	0	0.5
1032	G32	G6	2	10	0.0012	0	0.5
1033	G33	G6	2	10	0	0	0.5
1034	G34	G6	2	10	0	0	0.5
1035	G35	G6	2	10	7e-04	0	0.5
1036	G36	G6	2	10	0	0	0.5
1037	G37	G6	2	10	0	0	0.5
1038	G38	G6	2	10	0.0035	0	0.5
1039	G39	G6	2	10	0	0	0.5
1040	G40	G6	2	10	0.0035	0	0.5
1041	G41	G6	2	10	0	0	0.5
1042	G42	G6	2	10	0	0	0.5
1043	G43	G6	2	10	0.0017	0	0.5
1044	G44	G6	2	10	0	0	0.5
1045	G45	G6	2	10	0.0078	0	0.5
1046	G46	G6	2	10	0.0024	0	0.5
1047	G47	G6	2	10	0.0014	0	0.5
1048	G48	G6	2	10	0	0	0.5
1049	G49	G6	2	10	4e-04	0	0.5
1050	G50	G6	2	10	0.001	0	0.5
1051	G51	G6	2	10	1e-04	0	0.5
1052	G52	G6	2	10	0	0	0.5
1053	G53	G6	2	10	2e-04	0	0.5
1054	G54	G6	2	10	0	0	0.5
1055	G55	G6	2	10	0.0016	0	0.5
1056	G56	G6	2	10	0	0	0.5
1057	G57	G6	2	10	0.002	0	0.5
1058	G58	G6	2	10	0	0	0.5
1059	G59	G6	2	10	0	0	0.5
1060	G60	G6	2	10	0	0	0.5
1061	G61	G6	2	10	0	0	0.5
1062	G62	G6	2	10	0.0014	0	0.5
1063	G63	G6	2	10	0	0	0.5
1064	G64	G6	2	10	0.0019	0	0.5
1065	G65	G6	2	10	0.0011	0	0.5
1066	G66	G6	2	10	0	0	0.5
1067	G67	G6	2	10	0	0	0.5
1068	G68	G6	2	10	0	0	0.5
1069	G69	G6	2	10	0	0	0.5
1070	G70	G6	2	10	0	0	0.5
1071	G71	G6	2	10	0	0	0.5
1072	G72	G6	2	10	0.0032	0	0.5
1073	G73	G6	2	10	0	0	0.5
1074	G74	G6	2	10	5e-04	0	0.5
1075	G75	G6	2	10	9e-04	0	0.5
1076	G76	G6	2	10	0	0	0.5
1077	G77	G6	2	10	0	0	0.5
1078	G78	G6	2	10	0	0	0.5
1079	G79	G6	2	10	0	0	0.5
1080	G80	G6	2	10	0	0	0.5
1081	G81	G6	2	10	0	0	0.5
1082	G82	G6	2	10	1e-04	0	0.5
1083	G83	G6	2	10	0	0	0.5
1084	G84	G6	2	10	4e-04	0	0.5
1085	G85	G6	2	10	0	0	0.5
1086	G86	G6	2	10	9e-04	0	0.5
1087	G87	G6	2	10	0	0	0.5
1088	G88	G6	2	10	0	0	0.5
1089	G89	G6	2	10	0.0028	0	0.5
1090	G90	G6	2	10	0	0	0.5
1091	G91	G6	2	10	0	0	0.5
1092	G92	G6	2	10	0.004	0	0.5
1093	G93	G6	2	10	0	0	0.5
1094	G94	G6	2	10	0.0015	0	0.5
1095	G95	G6	2	10	0	0	0.5
1096	G96	G6	2	10	0	0	0.5
1097	G97	G6	2	10	0	0	0.5
1098	G98	G6	2	10	0	0	0.5
1099	G99	G6	2	10	0	0	0.5
1100	G100	G6	2	10	0	0	0.5
1101	G1	G6	11	21	0	0	0.5
1102	G2	G6	11	21	0	0	0.5
1103	G3	G6	11	21	0	0	0.5
1104	G4	G6	11	21	0	0	0.5
1105	G5	G6	11	21	0	0	0.5
1106	G6	G6	11	21	0	0	0.5
1107	G7	G6	11	21	0	0	0.5
1108	G8	G6	11	21	0	0	0.5
1109	G9	G6	11	21	0	0	0.5
1110	G10	G6	11	21	0	0	0.5
1111	G11	G6	11	21	0	0	0.5
1112	G12	G6	11	21	9e-04	0	0.5
1113	G13	G6	11	21	0	0	0.5
1114	G14	G6	11	21	0	0	0.5
1115	G15	G6	11	21	0	0	0.5
1116	G16	G6	11	21	0	0	0.5
1117	G17	G6	11	21	3e-04	0	0.5
1118	G18	G6	11	21	0	0	0.5
1119	G19	G6	11	21	0	0	0.5
1120	G20	G6	11	21	1e-04	0	0.5
1121	G21	G6	11	21	0	0	0.5
1122	G22	G6	11	21	8e-04	0	0.5
1123	G23	G6	11	21	0	0	0.5
1124	G24	G6	11	21	5e-04	0	0.5
1125	G25	G6	11	21	0	0	0.5
1126	G26	G6	11	21	0	0	0.5
1127	G27	G6	11	21	1e-04	0	0.5
1128	G28	G6	11	21	2e-04	0	0.5
1129	G29	G6	11	21	0	0	0.5
1130	G30	G6	11	21	0	0	0.5
1131	G31	G6	11	21	0	0	0.5
1132	G32	G6	11	21	0	0	0.5
1133	G33	G6	11	21	0	0	0.5
1134	G34	G6	11	21	0	0	0.5
1135	G35	G6	11	21	4e-04	0	0.5
1136	G36	G6	11	21	0	0	0.5
1137	G37	G6	11	21	0	0	0.5
1138	G38	G6	11	21	6e-04	0	0.5
1139	G39	G6	11	21	0	0	0.5
1140	G40	G6	11	21	0	0	0.5
1141	G41	G6	11	21	0	0	0.5
1142	G42	G6	11	21	0	0	0.5
1143	G43	G6	11	21	0	0	0.5
1144	G44	G6	11	21	0	0	0.5
1145	G45	G6	11	21	0	0	0.5
1146	G46	G6	11	21	0	0	0.5
1147	G47	G6	11	21	0	0	0.5
1148	G48	G6	11	21	0	0	0.5
1149	G49	G6	11	21	0	0	0.5
1150	G50	G6	11	21	3e-04	0	0.5
1151	G51	G6	11	21	0	0	0.5
1152	G52	G6	11	21	0	0	0.5
1153	G53	G6	11	21	0	0	0.5
1154	G54	G6	11	21	0.0058	0	0.5
1155	G55	G6	11	21	0	0	0.5
1156	G56	G6	11	21	0	0	0.5
1157	G57	G6	11	21	0	0	0.5
1158	G58	G6	11	21	0	0	0.5
1159	G59	G6	11	21	6e-04	0	0.5
1160	G60	G6	11	21	0	0	0.5
1161	G61	G6	11	21	0	0	0.5
1162	G62	G6	11	21	0	0	0.5
1163	G63	G6	11	21	0	0	0.5
1164	G64	G6	11	21	0	0	0.5
1165	G65	G6	11	21	0	0	0.5
1166	G66	G6	11	21	6e-04	0	0.5
1167	G67	G6	11	21	7e-04	0	0.5
1168	G68	G6	11	21	0	0	0.5
1169	G69	G6	11	21	0.0013	0	0.5
1170	G70	G6	11	21	0	0	0.5
1171	G71	G6	11	21	0	0	0.5
1172	G72	G6	11	21	0.0011	0	0.5
1173	G73	G6	11	21	0	0	0.5
1174	G74	G6	11	21	0	0	0.5
1175	G75	G6	11	21	0	0	0.5
1176	G76	G6	11	21	0	0	0.5
1177	G77	G6	11	21	0	0	0.5
1178	G78	G6	11	21	0	0	0.5
1179	G79	G6	11	21	0	0	0.5
1180	G80	G6	11	21	0.0012	0	0.5
1181	G81	G6	11	21	0	0	0.5
1182	G82	G6	11	21	0	0	0.5
1183	G83	G6	11	21	0	0	0.5
1184	G84	G6	11	21	0	0	0.5
1185	G85	G6	11	21	0	0	0.5
1186	G86	G6	11	21	0	0	0.5
1187	G87	G6	11	21	0	0	0.5
1188	G88	G6	11	21	0	0	0.5
1189	G89	G6	11	21	0	0	0.5
1190	G90	G6	11	21	0	0	0.5
1191	G91	G6	11	21	5e-04	0	0.5
1192	G92	G6	11	21	0	0	0.5
1193	G93	G6	11	21	6e-04	0	0.5
1194	G94	G6	11	21	2e-04	0	0.5
1195	G95	G6	11	21	0	0	0.5
1196	G96	G6	11	21	0	0	0.5
1197	G97	G6	11	21	4e-04	0	0.5
1198	G98	G6	11	21	0	0	0.5
1199	G99	G6	11	21	0	0	0.5
1200	G100	G6	11	21	0	0	0.5
1201	G1	G7	2	9	0	0	0.5
1202	G2	G7	2	9	1e-04	0	0.5
1203	G3	G7	2	9	0	0	0.5
1204	G4	G7	2	9	5e-04	0	0.5
1205	G5	G7	2	9	2e-04	0	0.5
1206	G6	G7	2	9	0	0	0.5
1207	G7	G7	2	9	1	0.73495	0.5
1208	G8	G7	2	9	2e-04	0	0.5
1209	G9	G7	2	9	0	0	0.5
1210	G10	G7	2	9	0	0	0.5
1211	G11	G7	2	9	0	0	0.5
1212	G12	G7	2	9	0.0011	0	0.5
1213	G13	G7	2	9	7e-04	0	0.5
1214	G14	G7	2	9	0	0	0.5
1215	G15	G7	2	9	0	0	0.5
1216	G16	G7	2	9	0	0	0.5
1217	G17	G7	2	9	0	0	0.5
1218	G18	G7	2	9	0.002	0	0.5
1219	G19	G7	2	9	0	0	0.5
1220	G20	G7	2	9	3e-04	0	0.5
1221	G21	G7	2	9	0	0	0.5
1222	G22	G7	2	9	0	0	0.5
1223	G23	G7	2	9	6e-04	0	0.5
1224	G24	G7	2	9	0	0	0.5
1225	G25	G7	2	9	0	0	0.5
1226	G26	G7	2	9	0	0	0.5
1227	G27	G7	2	9	0	0	0.5
1228	G28	G7	2	9	5e-04	0	0.5
1229	G29	G7	2	9	0	0	0.5
1230	G30	G7	2	9	3e-04	0	0.5
1231	G31	G7	2	9	6e-04	0	0.5
1232	G32	G7	2	9	6e-04	0	0.5
1233	G33	G7	2	9	0	0	0.5
1234	G34	G7	2	9	0	0	0.5
1235	G35	G7	2	9	4e-04	0	0.5
1236	G36	G7	2	9	0	0	0.5
1237	G37	G7	2	9	0	0	0.5
1238	G38	G7	2	9	0	0	0.5
1239	G39	G7	2	9	0	0	0.5
1240	G40	G7	2	9	0	0	0.5
1241	G41	G7	2	9	2e-04	0	0.5
1242	G42	G7	2	9	0	0	0.5
1243	G43	G7	2	9	0	0	0.5
1244	G44	G7	2	9	0	0	0.5
1245	G45	G7	2	9	0	0	0.5
1246	G46	G7	2	9	0.003	0	0.5
1247	G47	G7	2	9	0.0013	0	0.5
1248	G48	G7	2	9	4e-04	0	0.5
1249	G49	G7	2	9	0	0	0.5
1250	G50	G7	2	9	5e-04	0	0.5
1251	G51	G7	2	9	0.0053	0	0.5
1252	G52	G7	2	9	0	0	0.5
1253	G53	G7	2	9	0	0	0.5
1254	G54	G7	2	9	0	0	0.5
1255	G55	G7	2	9	0	0	0.5
1256	G56	G7	2	9	0	0	0.5
1257	G57	G7	2	9	3e-04	0	0.5
1258	G58	G7	2	9	0	0	0.5
1259	G59	G7	2	9	6e-04	0	0.5
1260	G60	G7	2	9	0	0	0.5
1261	G61	G7	2	9	0	0	0.5
1262	G62	G7	2	9	4e-04	0	0.5
1263	G63	G7	2	9	0	0	0.5
1264	G64	G7	2	9	0	0	0.5
1265	G65	G7	2	9	0	0	0.5
1266	G66	G7	2	9	1e-04	0	0.5
1267	G67	G7	2	9	4e-04	0	0.5
1268	G68	G7	2	9	0.0021	0	0.5
1269	G69	G7	2	9	0	0	0.5
1270	G70	G7	2	9	0	0	0.5
1271	G71	G7	2	9	0	0	0.5
1272	G72	G7	2	9	0	0	0.5
1273	G73	G7	2	9	0	0	0.5
1274	G74	G7	2	9	0	0	0.5
1275	G75	G7	2	9	0.0025	0	0.5
1276	G76	G7	2	9	0	0	0.5
1277	G77	G7	2	9	0	0	0.5
1278	G78	G7	2	9	0	0	0.5
1279	G79	G7	2	9	0	0	0.5
1280	G80	G7	2	9	0	0	0.5
1281	G81	G7	2	9	0	0	0.5
1282	G82	G7	2	9	0.0017	0	0.5
1283	G83	G7	2	9	9e-04	0	0.5
1284	G84	G7	2	9	0	0	0.5
1285	G85	G7	2	9	1e-04	0	0.5
1286	G86	G7	2	9	4e-04	0	0.5
1287	G87	G7	2	9	0.001	0	0.5
1288	G88	G7	2	9	7e-04	0	0.5
1289	G89	G7	2	9	2e-04	0	0.5
1290	G90	G7	2	9	0	0	0.5
1291	G91	G7	2	9	0	0	0.5
1292	G92	G7	2	9	0	0	0.5
1293	G93	G7	2	9	0	0	0.5
1294	G94	G7	2	9	0	0	0.5
1295	G95	G7	2	9	5e-04	0	0.5
1296	G96	G7	2	9	0.001	0	0.5
1297	G97	G7	2	9	0	0	0.5
1298	G98	G7	2	9	0	0	0.5
1299	G99	G7	2	9	0.0011	0	0.5
1300	G100	G7	2	9	2e-04	0	0.5
1301	G1	G7	10	21	0	0	0.5
1302	G2	G7	10	21	1e-04	0	0.5
1303	G3	G7	10	21	0	0	0.5
1304	G4	G7	10	21	0	0	0.5
1305	G5	G7	10	21	0.0025	0	0.5
1306	G6	G7	10	21	0	0	0.5
1307	G7	G7	10	21	0.0342	0	0.5
1308	G8	G7	10	21	2e-04	0	0.5
1309	G9	G7	10	21	0	0	0.5
1310	G10	G7	10	21	0	0	0.5
1311	G11	G7	10	21	0	0	0.5
1312	G12	G7	10	21	0	0	0.5
1313	G13	G7	10	21	0	0	0.5
1314	G14	G7	10	21	0	0	0.5
1315	G15	G7	10	21	0	0	0.5
1316	G16	G7	10	21	1e-04	0	0.5
1317	G17	G7	10	21	0	0	0.5
1318	G18	G7	10	21	0	0	0.5
1319	G19	G7	10	21	0	0	0.5
1320	G20	G7	10	21	0	0	0.5
1321	G21	G7	10	21	0	0	0.5
