Parent	Target	CPstart	CPend	PostProb	CoeffMean	edgesThreshold
2456	G6	G31	2	21	0.0011	0	0.5
2457	G7	G31	2	21	0.0014	0	0.5
2458	G8	G31	2	21	0.0023	0	0.5
2459	G9	G31	2	21	0.0069	0	0.5
2460	G10	G31	2	21	6e-04	0	0.5
2461	G11	G31	2	21	1e-04	0	0.5
2462	G12	G31	2	21	0.0011	0	0.5
2463	G13	G31	2	21	0.0017	0	0.5
2464	G14	G31	2	21	7e-04	0	0.5
2465	G15	G31	2	21	6e-04	0	0.5
2466	G16	G31	2	21	0.001	0	0.5
2467	G17	G31	2	21	0.0013	0	0.5
2468	G18	G31	2	21	7e-04	0	0.5
2469	G19	G31	2	21	0.0015	0	0.5
2470	G20	G31	2	21	0.001	0	0.5
2471	G21	G31	2	21	0.001	0	0.5
2472	G22	G31	2	21	9e-04	0	0.5
2473	G23	G31	2	21	0.0012	0	0.5
2474	G24	G31	2	21	5e-04	0	0.5
2475	G25	G31	2	21	1	-0.25084	0.5
2476	G26	G31	2	21	0.0056	0	0.5
2477	G27	G31	2	21	0.0019	0	0.5
2478	G28	G31	2	21	0.0102	0	0.5
2479	G29	G31	2	21	3e-04	0	0.5
2480	G30	G31	2	21	5e-04	0	0.5
2481	G31	G31	2	21	1	0.62614	0.5
2482	G32	G31	2	21	2e-04	0	0.5
2483	G33	G31	2	21	0.0035	0	0.5
2484	G34	G31	2	21	0.0031	0	0.5
2485	G35	G31	2	21	0.7888	-0.11935	0.5
2486	G36	G31	2	21	0.0011	0	0.5
2487	G37	G31	2	21	0.0031	0	0.5
2488	G38	G31	2	21	0.0011	0	0.5
2489	G39	G31	2	21	0.002	0	0.5
2490	G40	G31	2	21	0.001	0	0.5
2491	G41	G31	2	21	0.0191	0	0.5
2492	G42	G31	2	21	0.0062	0	0.5
2493	G43	G31	2	21	0.0019	0	0.5
2494	G44	G31	2	21	1e-04	0	0.5
2495	G45	G31	2	21	9e-04	0	0.5
2496	G46	G31	2	21	1e-04	0	0.5
2497	G47	G31	2	21	0.0018	0	0.5
2498	G48	G31	2	21	9e-04	0	0.5
2499	G49	G31	2	21	0.0028	0	0.5
2500	G50	G31	2	21	0.001	0	0.5
2501	G1	G32	2	11	0.0032	0	0.5
2502	G2	G32	2	11	0	0	0.5
2503	G3	G32	2	11	0.002	0	0.5
2504	G4	G32	2	11	7e-04	0	0.5
2505	G5	G32	2	11	0	0	0.5
2506	G6	G32	2	11	0.0045	0	0.5
2507	G7	G32	2	11	6e-04	0	0.5
2508	G8	G32	2	11	7e-04	0	0.5
2509	G9	G32	2	11	0.0044	0	0.5
2510	G10	G32	2	11	0.0021	0	0.5
2511	G11	G32	2	11	0.0048	0	0.5
2512	G12	G32	2	11	0.0017	0	0.5
2513	G13	G32	2	11	0.0011	0	0.5
2514	G14	G32	2	11	2e-04	0	0.5
2515	G15	G32	2	11	0.0023	0	0.5
2516	G16	G32	2	11	0.004	0	0.5
2517	G17	G32	2	11	0.0012	0	0.5
2518	G18	G32	2	11	0.0028	0	0.5
2519	G19	G32	2	11	1e-04	0	0.5
2520	G20	G32	2	11	0.0025	0	0.5
2521	G21	G32	2	11	0.0033	0	0.5
2522	G22	G32	2	11	0.0024	0	0.5
2523	G23	G32	2	11	0.0033	0	0.5
2524	G24	G32	2	11	0.0029	0	0.5
2525	G25	G32	2	11	0	0	0.5
2526	G26	G32	2	11	4e-04	0	0.5
2527	G27	G32	2	11	0	0	0.5
2528	G28	G32	2	11	0.0011	0	0.5
2529	G29	G32	2	11	0.0026	0	0.5
2530	G30	G32	2	11	6e-04	0	0.5
2531	G31	G32	2	11	0.0016	0	0.5
2532	G32	G32	2	11	1	0.75642	0.5
2533	G33	G32	2	11	0	0	0.5
2534	G34	G32	2	11	0.0862	0	0.5
2535	G35	G32	2	11	0.0022	0	0.5
2536	G36	G32	2	11	0.0021	0	0.5
2537	G37	G32	2	11	0.0094	0	0.5
2538	G38	G32	2	11	0.0067	0	0.5
2539	G39	G32	2	11	0	0	0.5
2540	G40	G32	2	11	0.0021	0	0.5
2541	G41	G32	2	11	9e-04	0	0.5
2542	G42	G32	2	11	5e-04	0	0.5
2543	G43	G32	2	11	0.0033	0	0.5
2544	G44	G32	2	11	0.0017	0	0.5
2545	G45	G32	2	11	0.0017	0	0.5
2546	G46	G32	2	11	0.0026	0	0.5
2547	G47	G32	2	11	0.002	0	0.5
2548	G48	G32	2	11	0.0018	0	0.5
2549	G49	G32	2	11	0.001	0	0.5
2550	G50	G32	2	11	6e-04	0	0.5
2551	G1	G32	12	21	9e-04	0	0.5
2552	G2	G32	12	21	0.0036	0	0.5
2553	G3	G32	12	21	8e-04	0	0.5
2554	G4	G32	12	21	0.0015	0	0.5
2555	G5	G32	12	21	5e-04	0	0.5
2556	G6	G32	12	21	0.0017	0	0.5
2557	G7	G32	12	21	9e-04	0	0.5
2558	G8	G32	12	21	9e-04	0	0.5
2559	G9	G32	12	21	0.0022	0	0.5
2560	G10	G32	12	21	0.0044	0	0.5
2561	G11	G32	12	21	3e-04	0	0.5
2562	G12	G32	12	21	0.0016	0	0.5
2563	G13	G32	12	21	0.0041	0	0.5
2564	G14	G32	12	21	0.0035	0	0.5
2565	G15	G32	12	21	0.0019	0	0.5
2566	G16	G32	12	21	8e-04	0	0.5
2567	G17	G32	12	21	0.0065	0	0.5
2568	G18	G32	12	21	0.0038	0	0.5
2569	G19	G32	12	21	6e-04	0	0.5
2570	G20	G32	12	21	0.0015	0	0.5
2571	G21	G32	12	21	0.0027	0	0.5
2572	G22	G32	12	21	0.0464	0	0.5
2573	G23	G32	12	21	0.0013	0	0.5
2574	G24	G32	12	21	0.0019	0	0.5
2575	G25	G32	12	21	6e-04	0	0.5
2576	G26	G32	12	21	0.0033	0	0.5
2577	G27	G32	12	21	0.0049	0	0.5
2578	G28	G32	12	21	0.0035	0	0.5
2579	G29	G32	12	21	8e-04	0	0.5
2580	G30	G32	12	21	0.0054	0	0.5
2581	G31	G32	12	21	0.5021	0.18275	0.5
2582	G32	G32	12	21	0.0103	0	0.5
2583	G33	G32	12	21	0.0026	0	0.5
2584	G34	G32	12	21	0.0021	0	0.5
2585	G35	G32	12	21	0.016	0	0.5
2586	G36	G32	12	21	0.0057	0	0.5
2587	G37	G32	12	21	0.0029	0	0.5
2588	G38	G32	12	21	0.0022	0	0.5
2589	G39	G32	12	21	0.002	0	0.5
2590	G40	G32	12	21	0	0	0.5
2591	G41	G32	12	21	0.0023	0	0.5
2592	G42	G32	12	21	0.0073	0	0.5
2593	G43	G32	12	21	0.0056	0	0.5
2594	G44	G32	12	21	0.0029	0	0.5
2595	G45	G32	12	21	0.0028	0	0.5
2596	G46	G32	12	21	0.0012	0	0.5
2597	G47	G32	12	21	0.0026	0	0.5
2598	G48	G32	12	21	0.0011	0	0.5
2599	G49	G32	12	21	0.0011	0	0.5
2600	G50	G32	12	21	0.0103	0	0.5
2601	G1	G33	2	12	1e-04	0	0.5
2602	G2	G33	2	12	7e-04	0	0.5
2603	G3	G33	2	12	2e-04	0	0.5
2604	G4	G33	2	12	0	0	0.5
2605	G5	G33	2	12	0	0	0.5
2606	G6	G33	2	12	0	0	0.5
2607	G7	G33	2	12	0	0	0.5
2608	G8	G33	2	12	2e-04	0	0.5
2609	G9	G33	2	12	1e-04	0	0.5
2610	G10	G33	2	12	5e-04	0	0.5
2611	G11	G33	2	12	0.0074	0	0.5
2612	G12	G33	2	12	2e-04	0	0.5
2613	G13	G33	2	12	1e-04	0	0.5
2614	G14	G33	2	12	6e-04	0	0.5
2615	G15	G33	2	12	0	0	0.5
2616	G16	G33	2	12	0	0	0.5
2617	G17	G33	2	12	0	0	0.5
2618	G18	G33	2	12	1e-04	0	0.5
2619	G19	G33	2	12	0	0	0.5
2620	G20	G33	2	12	0	0	0.5
2621	G21	G33	2	12	0	0	0.5
2622	G22	G33	2	12	0	0	0.5
2623	G23	G33	2	12	4e-04	0	0.5
2624	G24	G33	2	12	0	0	0.5
2625	G25	G33	2	12	0	0	0.5
2626	G26	G33	2	12	6e-04	0	0.5
2627	G27	G33	2	12	0	0	0.5
2628	G28	G33	2	12	0	0	0.5
2629	G29	G33	2	12	0.0011	0	0.5
2630	G30	G33	2	12	6e-04	0	0.5
2631	G31	G33	2	12	2e-04	0	0.5
2632	G32	G33	2	12	0.001	0	0.5
2633	G33	G33	2	12	1	0.74555	0.5
2634	G34	G33	2	12	0	0	0.5
2635	G35	G33	2	12	0	0	0.5
2636	G36	G33	2	12	0	0	0.5
2637	G37	G33	2	12	0	0	0.5
2638	G38	G33	2	12	0.0013	0	0.5
2639	G39	G33	2	12	0	0	0.5
2640	G40	G33	2	12	3e-04	0	0.5
2641	G41	G33	2	12	1e-04	0	0.5
2642	G42	G33	2	12	0	0	0.5
2643	G43	G33	2	12	9e-04	0	0.5
2644	G44	G33	2	12	0	0	0.5
2645	G45	G33	2	12	0.0014	0	0.5
2646	G46	G33	2	12	3e-04	0	0.5
2647	G47	G33	2	12	7e-04	0	0.5
2648	G48	G33	2	12	0	0	0.5
2649	G49	G33	2	12	0	0	0.5
2650	G50	G33	2	12	0	0	0.5
2651	G1	G33	13	21	0	0	0.5
2652	G2	G33	13	21	0	0	0.5
2653	G3	G33	13	21	0	0	0.5
2654	G4	G33	13	21	0.0016	0	0.5
2655	G5	G33	13	21	0.0023	0	0.5
2656	G6	G33	13	21	0.0031	0	0.5
2657	G7	G33	13	21	3e-04	0	0.5
2658	G8	G33	13	21	0	0	0.5
2659	G9	G33	13	21	0	0	0.5
2660	G10	G33	13	21	7e-04	0	0.5
2661	G11	G33	13	21	0	0	0.5
2662	G12	G33	13	21	0	0	0.5
2663	G13	G33	13	21	0	0	0.5
2664	G14	G33	13	21	0	0	0.5
2665	G15	G33	13	21	0	0	0.5
2666	G16	G33	13	21	0.003	0	0.5
2667	G17	G33	13	21	0	0	0.5
2668	G18	G33	13	21	0	0	0.5
2669	G19	G33	13	21	0	0	0.5
2670	G20	G33	13	21	0	0	0.5
2671	G21	G33	13	21	3e-04	0	0.5
2672	G22	G33	13	21	0	0	0.5
2673	G23	G33	13	21	0	0	0.5
2674	G24	G33	13	21	8e-04	0	0.5
2675	G25	G33	13	21	0	0	0.5
2676	G26	G33	13	21	0.001	0	0.5
2677	G27	G33	13	21	0.0014	0	0.5
2678	G28	G33	13	21	0	0	0.5
2679	G29	G33	13	21	0	0	0.5
2680	G30	G33	13	21	0	0	0.5
2681	G31	G33	13	21	0	0	0.5
2682	G32	G33	13	21	0.0011	0	0.5
2683	G33	G33	13	21	6e-04	0	0.5
2684	G34	G33	13	21	4e-04	0	0.5
2685	G35	G33	13	21	1e-04	0	0.5
2686	G36	G33	13	21	0	0	0.5
2687	G37	G33	13	21	6e-04	0	0.5
2688	G38	G33	13	21	0	0	0.5
2689	G39	G33	13	21	0	0	0.5
2690	G40	G33	13	21	0.0018	0	0.5
2691	G41	G33	13	21	6e-04	0	0.5
2692	G42	G33	13	21	0.001	0	0.5
2693	G43	G33	13	21	0	0	0.5
2694	G44	G33	13	21	0	0	0.5
2695	G45	G33	13	21	8e-04	0	0.5
2696	G46	G33	13	21	0.0011	0	0.5
2697	G47	G33	13	21	7e-04	0	0.5
2698	G48	G33	13	21	2e-04	0	0.5
2699	G49	G33	13	21	0	0	0.5
2700	G50	G33	13	21	0.0011	0	0.5
2701	G1	G34	2	8	0	0	0.5
2702	G2	G34	2	8	0.0025	0	0.5
2703	G3	G34	2	8	1e-04	0	0.5
2704	G4	G34	2	8	9e-04	0	0.5
2705	G5	G34	2	8	0	0	0.5
2706	G6	G34	2	8	3e-04	0	0.5
2707	G7	G34	2	8	0	0	0.5
2708	G8	G34	2	8	0.0035	0	0.5
2709	G9	G34	2	8	3e-04	0	0.5
2710	G10	G34	2	8	0	0	0.5
2711	G11	G34	2	8	0	0	0.5
2712	G12	G34	2	8	0.0014	0	0.5
2713	G13	G34	2	8	0	0	0.5
2714	G14	G34	2	8	7e-04	0	0.5
2715	G15	G34	2	8	0.0011	0	0.5
2716	G16	G34	2	8	7e-04	0	0.5
2717	G17	G34	2	8	0	0	0.5
2718	G18	G34	2	8	0.0045	0	0.5
2719	G19	G34	2	8	9e-04	0	0.5
2720	G20	G34	2	8	0.0013	0	0.5
2721	G21	G34	2	8	0.0031	0	0.5
2722	G22	G34	2	8	9e-04	0	0.5
2723	G23	G34	2	8	0.003	0	0.5
2724	G24	G34	2	8	1e-04	0	0.5
2725	G25	G34	2	8	0.0012	0	0.5
2726	G26	G34	2	8	0.0013	0	0.5
2727	G27	G34	2	8	5e-04	0	0.5
2728	G28	G34	2	8	0	0	0.5
2729	G29	G34	2	8	0.0021	0	0.5
2730	G30	G34	2	8	0	0	0.5
2731	G31	G34	2	8	8e-04	0	0.5
2732	G32	G34	2	8	0	0	0.5
2733	G33	G34	2	8	0.0011	0	0.5
2734	G34	G34	2	8	1	0.75481	0.5
2735	G35	G34	2	8	0	0	0.5
2736	G36	G34	2	8	0	0	0.5
2737	G37	G34	2	8	0.0014	0	0.5
2738	G38	G34	2	8	0.0013	0	0.5
2739	G39	G34	2	8	4e-04	0	0.5
2740	G40	G34	2	8	0	0	0.5
2741	G41	G34	2	8	9e-04	0	0.5
2742	G42	G34	2	8	6e-04	0	0.5
2743	G43	G34	2	8	0	0	0.5
2744	G44	G34	2	8	0.001	0	0.5
2745	G45	G34	2	8	0.0037	0	0.5
2746	G46	G34	2	8	0	0	0.5
2747	G47	G34	2	8	0	0	0.5
2748	G48	G34	2	8	0.0019	0	0.5
2749	G49	G34	2	8	0	0	0.5
2750	G50	G34	2	8	0.002	0	0.5
2751	G1	G34	9	21	0	0	0.5
2752	G2	G34	9	21	0.0015	0	0.5
2753	G3	G34	9	21	0.001	0	0.5
2754	G4	G34	9	21	1e-04	0	0.5
2755	G5	G34	9	21	0	0	0.5
2756	G6	G34	9	21	6e-04	0	0.5
2757	G7	G34	9	21	4e-04	0	0.5
2758	G8	G34	9	21	0.014	0	0.5
2759	G9	G34	9	21	2e-04	0	0.5
2760	G10	G34	9	21	0	0	0.5
2761	G11	G34	9	21	0	0	0.5
2762	G12	G34	9	21	6e-04	0	0.5
2763	G13	G34	9	21	0	0	0.5
2764	G14	G34	9	21	0	0	0.5
2765	G15	G34	9	21	4e-04	0	0.5
2766	G16	G34	9	21	9e-04	0	0.5
2767	G17	G34	9	21	4e-04	0	0.5
2768	G18	G34	9	21	2e-04	0	0.5
2769	G19	G34	9	21	0	0	0.5
2770	G20	G34	9	21	0	0	0.5
2771	G21	G34	9	21	0	0	0.5
2772	G22	G34	9	21	0.0011	0	0.5
2773	G23	G34	9	21	0	0	0.5
2774	G24	G34	9	21	0	0	0.5
2775	G25	G34	9	21	0	0	0.5
2776	G26	G34	9	21	0	0	0.5
2777	G27	G34	9	21	0	0	0.5
2778	G28	G34	9	21	0.001	0	0.5
2779	G29	G34	9	21	0	0	0.5
2780	G30	G34	9	21	0	0	0.5
2781	G31	G34	9	21	2e-04	0	0.5
2782	G32	G34	9	21	0	0	0.5
2783	G33	G34	9	21	2e-04	0	0.5
2784	G34	G34	9	21	2e-04	0	0.5
2785	G35	G34	9	21	0	0	0.5
2786	G36	G34	9	21	0	0	0.5
2787	G37	G34	9	21	3e-04	0	0.5
2788	G38	G34	9	21	0	0	0.5
2789	G39	G34	9	21	0	0	0.5
2790	G40	G34	9	21	0	0	0.5
2791	G41	G34	9	21	0	0	0.5
2792	G42	G34	9	21	3e-04	0	0.5
2793	G43	G34	9	21	0	0	0.5
2794	G44	G34	9	21	0	0	0.5
2795	G45	G34	9	21	0	0	0.5
2796	G46	G34	9	21	0	0	0.5
2797	G47	G34	9	21	0.0018	0	0.5
2798	G48	G34	9	21	0	0	0.5
2799	G49	G34	9	21	0	0	0.5
2800	G50	G34	9	21	0	0	0.5
2801	G1	G35	2	21	0.0017	0	0.5
2802	G2	G35	2	21	9e-04	0	0.5
2803	G3	G35	2	21	0.0016	0	0.5
2804	G4	G35	2	21	0.0012	0	0.5
2805	G5	G35	2	21	1e-04	0	0.5
2806	G6	G35	2	21	0.0065	0	0.5
2807	G7	G35	2	21	0.0015	0	0.5
2808	G8	G35	2	21	0.0015	0	0.5
2809	G9	G35	2	21	0.0036	0	0.5
2810	G10	G35	2	21	0.0025	0	0.5
2811	G11	G35	2	21	0.0029	0	0.5
2812	G12	G35	2	21	9e-04	0	0.5
2813	G13	G35	2	21	7e-04	0	0.5
2814	G14	G35	2	21	0.0019	0	0.5
2815	G15	G35	2	21	0.0065	0	0.5
2816	G16	G35	2	21	0.0031	0	0.5
2817	G17	G35	2	21	0.0016	0	0.5
2818	G18	G35	2	21	9e-04	0	0.5
2819	G19	G35	2	21	0.0013	0	0.5
2820	G20	G35	2	21	6e-04	0	0.5
2821	G21	G35	2	21	0.0021	0	0.5
2822	G22	G35	2	21	9e-04	0	0.5
2823	G23	G35	2	21	0.0012	0	0.5
2824	G24	G35	2	21	5e-04	0	0.5
2825	G25	G35	2	21	1	0.30581	0.5
2826	G26	G35	2	21	0.0021	0	0.5
2827	G27	G35	2	21	0.0053	0	0.5
2828	G28	G35	2	21	0.0031	0	0.5
2829	G29	G35	2	21	0.0018	0	0.5
2830	G30	G35	2	21	0.0022	0	0.5
2831	G31	G35	2	21	0.0262	0	0.5
2832	G32	G35	2	21	0.0026	0	0.5
2833	G33	G35	2	21	9e-04	0	0.5
2834	G34	G35	2	21	0.0024	0	0.5
2835	G35	G35	2	21	1	0.59628	0.5
2836	G36	G35	2	21	2e-04	0	0.5
2837	G37	G35	2	21	0.0028	0	0.5
2838	G38	G35	2	21	0.0021	0	0.5
2839	G39	G35	2	21	0.0034	0	0.5
2840	G40	G35	2	21	0.0012	0	0.5
2841	G41	G35	2	21	0.0015	0	0.5
2842	G42	G35	2	21	0.0013	0	0.5
2843	G43	G35	2	21	0.0019	0	0.5
2844	G44	G35	2	21	8e-04	0	0.5
2845	G45	G35	2	21	0.0024	0	0.5
2846	G46	G35	2	21	0.0023	0	0.5
2847	G47	G35	2	21	0.0012	0	0.5
2848	G48	G35	2	21	6e-04	0	0.5
2849	G49	G35	2	21	0.0055	0	0.5
2850	G50	G35	2	21	0.0018	0	0.5
2851	G1	G36	2	21	0	0	0.5
2852	G2	G36	2	21	0.001	0	0.5
2853	G3	G36	2	21	7e-04	0	0.5
2854	G4	G36	2	21	5e-04	0	0.5
2855	G5	G36	2	21	0	0	0.5
2856	G6	G36	2	21	4e-04	0	0.5
2857	G7	G36	2	21	0.001	0	0.5
2858	G8	G36	2	21	0.0011	0	0.5
2859	G9	G36	2	21	0.0082	0	0.5
2860	G10	G36	2	21	0.0015	0	0.5
2861	G11	G36	2	21	1e-04	0	0.5
2862	G12	G36	2	21	3e-04	0	0.5
2863	G13	G36	2	21	0.0014	0	0.5
2864	G14	G36	2	21	2e-04	0	0.5
2865	G15	G36	2	21	4e-04	0	0.5
2866	G16	G36	2	21	2e-04	0	0.5
2867	G17	G36	2	21	2e-04	0	0.5
2868	G18	G36	2	21	1e-04	0	0.5
2869	G19	G36	2	21	0.0013	0	0.5
2870	G20	G36	2	21	8e-04	0	0.5
2871	G21	G36	2	21	0	0	0.5
2872	G22	G36	2	21	0.0015	0	0.5
2873	G23	G36	2	21	9e-04	0	0.5
2874	G24	G36	2	21	0.0026	0	0.5
2875	G25	G36	2	21	4e-04	0	0.5
2876	G26	G36	2	21	2e-04	0	0.5
2877	G27	G36	2	21	3e-04	0	0.5
2878	G28	G36	2	21	3e-04	0	0.5
2879	G29	G36	2	21	3e-04	0	0.5
2880	G30	G36	2	21	0.0362	0	0.5
2881	G31	G36	2	21	7e-04	0	0.5
2882	G32	G36	2	21	4e-04	0	0.5
2883	G33	G36	2	21	0.002	0	0.5
2884	G34	G36	2	21	5e-04	0	0.5
2885	G35	G36	2	21	0.0012	0	0.5
2886	G36	G36	2	21	1	0.74438	0.5
2887	G37	G36	2	21	8e-04	0	0.5
2888	G38	G36	2	21	9e-04	0	0.5
2889	G39	G36	2	21	0.0019	0	0.5
2890	G40	G36	2	21	4e-04	0	0.5
2891	G41	G36	2	21	8e-04	0	0.5
2892	G42	G36	2	21	3e-04	0	0.5
2893	G43	G36	2	21	6e-04	0	0.5
2894	G44	G36	2	21	0.0083	0	0.5
2895	G45	G36	2	21	7e-04	0	0.5
2896	G46	G36	2	21	4e-04	0	0.5
2897	G47	G36	2	21	0.0015	0	0.5
2898	G48	G36	2	21	8e-04	0	0.5
2899	G49	G36	2	21	0.0011	0	0.5
2900	G50	G36	2	21	0	0	0.5
2901	G1	G37	2	9	0	0	0.5
2902	G2	G37	2	9	0.0012	0	0.5
2903	G3	G37	2	9	0.0056	0	0.5
2904	G4	G37	2	9	0.0037	0	0.5
2905	G5	G37	2	9	0.0078	0	0.5
2906	G6	G37	2	9	0.0039	0	0.5
2907	G7	G37	2	9	0.0011	0	0.5
2908	G8	G37	2	9	0.0051	0	0.5
2909	G9	G37	2	9	1e-04	0	0.5
2910	G10	G37	2	9	0.0023	0	0.5
2911	G11	G37	2	9	0.0033	0	0.5
2912	G12	G37	2	9	0.0042	0	0.5
2913	G13	G37	2	9	0.0035	0	0.5
2914	G14	G37	2	9	0	0	0.5
2915	G15	G37	2	9	0.0025	0	0.5
2916	G16	G37	2	9	0.0046	0	0.5
2917	G17	G37	2	9	0.0023	0	0.5
2918	G18	G37	2	9	6e-04	0	0.5
2919	G19	G37	2	9	0.0037	0	0.5
2920	G20	G37	2	9	7e-04	0	0.5
2921	G21	G37	2	9	0.0038	0	0.5
2922	G22	G37	2	9	0.0042	0	0.5
2923	G23	G37	2	9	0.0044	0	0.5
2924	G24	G37	2	9	3e-04	0	0.5
2925	G25	G37	2	9	0.0017	0	0.5
2926	G26	G37	2	9	0.0014	0	0.5
2927	G27	G37	2	9	0.0021	0	0.5
2928	G28	G37	2	9	0.0021	0	0.5
2929	G29	G37	2	9	0.0024	0	0.5
2930	G30	G37	2	9	0.001	0	0.5
2931	G31	G37	2	9	0.0031	0	0.5
2932	G32	G37	2	9	0.0028	0	0.5
2933	G33	G37	2	9	1e-04	0	0.5
2934	G34	G37	2	9	0.0012	0	0.5
2935	G35	G37	2	9	0.0015	0	0.5
2936	G36	G37	2	9	0.0025	0	0.5
2937	G37	G37	2	9	1	0.72709	0.5
2938	G38	G37	2	9	0.0016	0	0.5
2939	G39	G37	2	9	0.0039	0	0.5
2940	G40	G37	2	9	0.0043	0	0.5
2941	G41	G37	2	9	0.0041	0	0.5
2942	G42	G37	2	9	0.0025	0	0.5
2943	G43	G37	2	9	4e-04	0	0.5
2944	G44	G37	2	9	9e-04	0	0.5
2945	G45	G37	2	9	0.0021	0	0.5
2946	G46	G37	2	9	0.0033	0	0.5
2947	G47	G37	2	9	0.0029	0	0.5
2948	G48	G37	2	9	4e-04	0	0.5
2949	G49	G37	2	9	0.0011	0	0.5
2950	G50	G37	2	9	0.0013	0	0.5
2951	G1	G37	10	21	0.0021	0	0.5
2952	G2	G37	10	21	0.0025	0	0.5
2953	G3	G37	10	21	0.006	0	0.5
2954	G4	G37	10	21	0.0087	0	0.5
2955	G5	G37	10	21	0.0044	0	0.5
2956	G6	G37	10	21	0.0087	0	0.5
2957	G7	G37	10	21	8e-04	0	0.5
2958	G8	G37	10	21	0.0049	0	0.5
2959	G9	G37	10	21	0.0022	0	0.5
2960	G10	G37	10	21	0.0032	0	0.5
2961	G11	G37	10	21	0.0079	0	0.5
2962	G12	G37	10	21	0.0039	0	0.5
2963	G13	G37	10	21	0.0078	0	0.5
2964	G14	G37	10	21	0.0072	0	0.5
2965	G15	G37	10	21	0.0052	0	0.5
2966	G16	G37	10	21	0.0033	0	0.5
2967	G17	G37	10	21	0.0147	0	0.5
2968	G18	G37	10	21	0.0033	0	0.5
2969	G19	G37	10	21	0.0044	0	0.5
2970	G20	G37	10	21	0.0169	0	0.5
2971	G21	G37	10	21	0.0015	0	0.5
2972	G22	G37	10	21	0.0096	0	0.5
2973	G23	G37	10	21	0.0395	0	0.5
2974	G24	G37	10	21	0.0137	0	0.5
2975	G25	G37	10	21	0.0071	0	0.5
2976	G26	G37	10	21	0.0039	0	0.5
2977	G27	G37	10	21	0.0023	0	0.5
2978	G28	G37	10	21	0.0044	0	0.5
2979	G29	G37	10	21	0.0063	0	0.5
2980	G30	G37	10	21	0.0023	0	0.5
2981	G31	G37	10	21	0.0206	0	0.5
2982	G32	G37	10	21	0.0073	0	0.5
2983	G33	G37	10	21	0.0055	0	0.5
2984	G34	G37	10	21	0.0048	0	0.5
2985	G35	G37	10	21	0.0491	0	0.5
2986	G36	G37	10	21	0.007	0	0.5
2987	G37	G37	10	21	0.003	0	0.5
2988	G38	G37	10	21	0.0037	0	0.5
2989	G39	G37	10	21	0.004	0	0.5
2990	G40	G37	10	21	0.0066	0	0.5
2991	G41	G37	10	21	0.0019	0	0.5
2992	G42	G37	10	21	0.0017	0	0.5
2993	G43	G37	10	21	0.0041	0	0.5
2994	G44	G37	10	21	0.0083	0	0.5
2995	G45	G37	10	21	0.0098	0	0.5
2996	G46	G37	10	21	0.0063	0	0.5
2997	G47	G37	10	21	0.0031	0	0.5
2998	G48	G37	10	21	0.0093	0	0.5
2999	G49	G37	10	21	0.0063	0	0.5
3000	G50	G37	10	21	0.0046	0	0.5
3001	G1	G38	2	4	0.0015	0	0.5
3002	G2	G38	2	4	0	0	0.5
3003	G3	G38	2	4	0	0	0.5
3004	G4	G38	2	4	0.001	0	0.5
3005	G5	G38	2	4	1e-04	0	0.5
3006	G6	G38	2	4	5e-04	0	0.5
3007	G7	G38	2	4	0.0077	0	0.5
3008	G8	G38	2	4	3e-04	0	0.5
3009	G9	G38	2	4	0	0	0.5
3010	G10	G38	2	4	0.0013	0	0.5
3011	G11	G38	2	4	3e-04	0	0.5
3012	G12	G38	2	4	0.0019	0	0.5
3013	G13	G38	2	4	7e-04	0	0.5
3014	G14	G38	2	4	3e-04	0	0.5
3015	G15	G38	2	4	0.0033	0	0.5
3016	G16	G38	2	4	0.0011	0	0.5
3017	G17	G38	2	4	0	0	0.5
3018	G18	G38	2	4	5e-04	0	0.5
3019	G19	G38	2	4	4e-04	0	0.5
3020	G20	G38	2	4	1e-04	0	0.5
3021	G21	G38	2	4	4e-04	0	0.5
3022	G22	G38	2	4	0	0	0.5
3023	G23	G38	2	4	8e-04	0	0.5
3024	G24	G38	2	4	1e-04	0	0.5
3025	G25	G38	2	4	0	0	0.5
3026	G26	G38	2	4	1e-04	0	0.5
3027	G27	G38	2	4	0	0	0.5
3028	G28	G38	2	4	0	0	0.5
3029	G29	G38	2	4	0	0	0.5
3030	G30	G38	2	4	0	0	0.5
3031	G31	G38	2	4	7e-04	0	0.5
3032	G32	G38	2	4	3e-04	0	0.5
3033	G33	G38	2	4	0.0048	0	0.5
3034	G34	G38	2	4	0.0027	0	0.5
3035	G35	G38	2	4	0	0	0.5
3036	G36	G38	2	4	7e-04	0	0.5
3037	G37	G38	2	4	8e-04	0	0.5
3038	G38	G38	2	4	1	0.54506	0.5
3039	G39	G38	2	4	0	0	0.5
3040	G40	G38	2	4	8e-04	0	0.5
3041	G41	G38	2	4	3e-04	0	0.5
3042	G42	G38	2	4	0.0016	0	0.5
3043	G43	G38	2	4	0.0044	0	0.5
3044	G44	G38	2	4	0	0	0.5
3045	G45	G38	2	4	0.001	0	0.5
3046	G46	G38	2	4	0	0	0.5
3047	G47	G38	2	4	0	0	0.5
3048	G48	G38	2	4	5e-04	0	0.5
3049	G49	G38	2	4	7e-04	0	0.5
3050	G50	G38	2	4	0	0	0.5
3051	G1	G38	5	21	0	0	0.5
3052	G2	G38	5	21	2e-04	0	0.5
3053	G3	G38	5	21	0	0	0.5
3054	G4	G38	5	21	0	0	0.5
